_id,school,shirt,demographic,first,year,age,gender,major,conduct,status,going,checked,door,dietary,probable,created,travel
{'$oid': '57b4807dc09f664375b9299a'},Ohio State University-Main Campus,M,True,False,Senior,21.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-08-17T15:19:25.294Z'},
{'$oid': '57b4a0bcc09f664375b9299e'},Slippery Rock University of Pennsylvania,XL,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-08-17T17:37:00.171Z'},
{'$oid': '57b4ebdadea321950e229747'},Kent State University at Kent,M,True,True,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-08-17T22:57:30.487Z'},True
{'$oid': '57b50d37dea321950e22974b'},Purdue University-Main Campus,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-18T01:19:51.890Z'},
{'$oid': '57b62b91050fc02436d5cc8e'},UW Madison,S,True,True,Junior,20.0,male,Computer Science and Bioinformatics,True,approved,True,False,False,[],False,{'$date': '2016-08-18T21:41:37.266Z'},True
{'$oid': '57b62b9a050fc02436d5cc90'},University of South Florida-Main Campus,M,True,True,Senior,21.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-18T21:41:46.595Z'},True
{'$oid': '57b6316e050fc02436d5cc98'},Middlesex County College,M,True,False,Senior,22.0,male,Computer Science,True,approved,True,False,False,['Other'],False,{'$date': '2016-08-18T22:06:38.670Z'},True
{'$oid': '57b63460050fc02436d5cc9c'},Duke University,L,True,False,Freshman,18.0,male,Computer Science and Economics,True,approved,True,False,False,[],False,{'$date': '2016-08-18T22:19:12.690Z'},True
{'$oid': '57b644580eab389d381c47a7'},Westview High School,L,True,True,High School,15.0,male,high school classes.,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-08-18T23:27:20.727Z'},True
{'$oid': '57b646cc0eab389d381c47ab'},Columbia University in the City of New York,L,True,False,Junior,20.0,male,Computer Engineering,True,approved,False,False,False,[],False,{'$date': '2016-08-18T23:37:48.606Z'},True
{'$oid': '57b667240eab389d381c47b2'},Purdue University-Main Campus,M,True,True,Freshman,18.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-08-19T01:55:48.300Z'},
{'$oid': '57b667410eab389d381c47b4'},Messiah College,M,True,False,Junior,20.0,male,Computer Engineering and Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-08-19T01:56:17.448Z'},True
{'$oid': '57b66a0f0eab389d381c47b8'},Vanderbilt University,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-19T02:08:15.557Z'},True
{'$oid': '57b674e10eab389d381c47bc'},Dalhousie University,L,True,False,Junior,20.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-19T02:54:25.701Z'},True
{'$oid': '57b68691b85b95b83c3a22c5'},School of Electrical Engineering and Computer Science,M,True,False,Junior,20.0,male,Software Engineering,True,approved,False,False,False,['Kosher'],False,{'$date': '2016-08-19T04:09:53.781Z'},True
{'$oid': '57b6b131b85b95b83c3a22ca'},Mission College,M,True,False,Sophomore,23.0,other,Computer Security,True,approved,False,False,False,[],False,{'$date': '2016-08-19T07:11:45.199Z'},True
{'$oid': '57b6ecfeb85b95b83c3a22ce'},Kent State University at Kent,L,True,False,Graduate Student,21.0,male,Digital science,True,approved,False,True,False,[],True,{'$date': '2016-08-19T11:26:54.944Z'},
{'$oid': '57b6fbb8b85b95b83c3a22d2'},ins lacetania,L,True,False,High School,17.0,male,high school,True,approved,False,False,False,[],False,{'$date': '2016-08-19T12:29:44.087Z'},True
{'$oid': '57b7048bb85b95b83c3a22d6'},Pennsylvania State University-Main Campus,S,True,False,Sophomore,18.0,male,Computer Science,True,approved,False,True,False,[],False,{'$date': '2016-08-19T13:07:23.302Z'},True
{'$oid': '57b70959b85b95b83c3a22da'},Rutgers University,S,True,False,Senior,21.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-19T13:27:53.114Z'},
{'$oid': '57b727f5b85b95b83c3a22de'},University of Iowa,M,True,False,Graduate Student,23.0,male,Electrical and Computer Engineering,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-08-19T15:38:29.837Z'},True
{'$oid': '57b734ddb85b95b83c3a22e2'},University of Illinois at Chicago,M,True,False,Graduate Student,22.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-19T16:33:33.079Z'},True
{'$oid': '57b73e90b85b95b83c3a22e6'},Kent state university,M,True,True,Graduate Student,26.0,male,Telecommunications,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-08-19T17:14:56.120Z'},
{'$oid': '57b74ad531cb172349cf3137'},Czech Technical University of Prague,M,True,False,Senior,22.0,male,Compute Science,True,approved,True,False,False,[],False,{'$date': '2016-08-19T18:07:17.170Z'},True
{'$oid': '57b752ca31cb172349cf313b'},University of Illinois at Urbana-Champaign,L,True,False,Senior,21.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-19T18:41:14.626Z'},True
{'$oid': '57b76da431cb172349cf3143'},University of Colorado Boulder,L,True,False,Graduate Student,27.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-19T20:35:48.866Z'},True
{'$oid': '57b77df431cb172349cf3147'},University of Akron Main Campus,XL,True,False,Sophomore,22.0,male,computer Science,True,approved,False,False,False,['Vegetarian'],True,{'$date': '2016-08-19T21:45:24.926Z'},
{'$oid': '57b78f12e4643eca5745d0b7'},Universidade de Lisboa (Faculdade de Ciencias),M,True,False,Junior,23.0,female,Tecnologias da Informação (Information Technologies),True,approved,False,False,False,[],False,{'$date': '2016-08-19T22:58:26.830Z'},True
{'$oid': '57b79660e4643eca5745d0bb'},University of Florida,L,True,False,Sophomore,19.0,female,computer science,True,approved,True,False,False,[],False,{'$date': '2016-08-19T23:29:36.615Z'},True
{'$oid': '57b7c8f1e4643eca5745d0bf'},Florida International University,S,True,False,Senior,19.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-20T03:05:21.015Z'},True
{'$oid': '57b7ca31e4643eca5745d0c3'},Florida International University,L,True,True,Senior,21.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-20T03:10:41.892Z'},True
{'$oid': '57b7d62ee4643eca5745d0ca'},Siena College,S,True,False,Junior,19.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-20T04:01:50.557Z'},True
{'$oid': '57b7d65ee4643eca5745d0cc'},University of Waterloo,S,True,False,Sophomore,20.0,female,Electrical Engineering,True,approved,True,False,False,[],False,{'$date': '2016-08-20T04:02:38.307Z'},True
{'$oid': '57b7e331e4643eca5745d0d0'},University of Waterloo,L,True,False,Sophomore,21.0,male,Systems Design Engineering,True,approved,False,False,False,[],False,{'$date': '2016-08-20T04:57:21.702Z'},True
{'$oid': '57b7f4f8e4643eca5745d0d4'},University of Illinois at Chicago,M,True,False,Senior,22.0,male,computer science,True,approved,True,False,False,[],False,{'$date': '2016-08-20T06:13:12.236Z'},True
{'$oid': '57b802c5e4643eca5745d0d8'},International Institute Of Information Technology - Hyderabad,L,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-20T07:12:05.063Z'},True
{'$oid': '57b87f20e4643eca5745d0dc'},Kent State University at Kent,M,True,True,Graduate Student,23.0,male,Digital Science,True,approved,False,False,False,['Other'],True,{'$date': '2016-08-20T16:02:40.230Z'},False
{'$oid': '57b8b9f4e4643eca5745d0e0'},Carnegie Mellon University,XL,True,True,Sophomore,19.0,male,Information Systems,True,approved,True,False,False,[],True,{'$date': '2016-08-20T20:13:40.016Z'},True
{'$oid': '57b8bd35e4643eca5745d0e4'},Duke University,M,True,False,Freshman,21.0,male,computer science,True,approved,True,False,False,[],False,{'$date': '2016-08-20T20:27:33.395Z'},True
{'$oid': '57b8e4c0f09beb2478a6d6b6'},University of Guelph,L,True,True,Sophomore,18.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-20T23:16:16.676Z'},True
{'$oid': '57b8fd09f09beb2478a6d6ba'},Embry-Riddle Aeronautical University-Daytona Beach,M,True,False,Sophomore,19.0,male,Software Engineering,True,approved,True,False,False,[],False,{'$date': '2016-08-21T00:59:53.828Z'},
{'$oid': '57b9984b60a963f60517d3f5'},Troy University,L,True,False,Sophomore,21.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-21T12:02:19.100Z'},True
{'$oid': '57b9cf631d0b3b80098a5ae1'},Messiah College,M,True,False,Sophomore,19.0,male,Electrical Engineering,True,approved,False,False,False,[],True,{'$date': '2016-08-21T15:57:23.459Z'},True
{'$oid': '57b9f5f61d0b3b80098a5ae5'},Rutgers University-New Brunswick,M,True,False,Junior,20.0,female,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-08-21T18:41:58.630Z'},True
{'$oid': '57ba392e1d0b3b80098a5ae9'},Purdue University-Main Campus,XL,True,False,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-21T23:28:46.654Z'},True
{'$oid': '57ba70e11d0b3b80098a5aed'},Purdue University-Main Campus,M,True,True,Freshman,18.0,male,computer science,True,approved,False,False,False,[],False,{'$date': '2016-08-22T03:26:25.589Z'},True
{'$oid': '57ba906c1d0b3b80098a5af1'},University of California-Irvine,L,True,False,Senior,20.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-22T05:41:00.260Z'},True
{'$oid': '57bac38f1d0b3b80098a5b00'},Florida International University,XXL,True,False,Senior,23.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-22T09:19:11.346Z'},True
{'$oid': '57bb1f821d0b3b80098a5b04'},Purdue university,S,True,False,Sophomore,19.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-22T15:51:30.762Z'},True
{'$oid': '57bb2d9d1d0b3b80098a5b08'},Leiden University and Erasmus University Rotterdam,S,True,False,Junior,20.0,female,"(natural) science, econometrics and Japanese",True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-08-22T16:51:41.596Z'},True
{'$oid': '57bb49321d0b3b80098a5b17'},Clark University,L,True,False,Sophomore,19.0,male,Computer Science and Physics,True,approved,True,False,False,[],False,{'$date': '2016-08-22T18:49:22.266Z'},True
{'$oid': '57bb6a5b1d0b3b80098a5b1b'},Kean University,S,True,False,Senior,21.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-22T21:10:51.616Z'},True
{'$oid': '57bb7a601d0b3b80098a5b1f'},University of Windsor,L,True,False,Graduate Student,23.0,male,Mechanical Engineering,True,approved,False,False,False,['Vegan'],False,{'$date': '2016-08-22T22:19:12.740Z'},True
{'$oid': '57bba2e11d0b3b80098a5b24'},Pennsylvania State University-Main Campus,M,True,False,Sophomore,18.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-08-23T01:12:01.857Z'},True
{'$oid': '57bba55d1d0b3b80098a5b28'},CWRU,S,True,True,Graduate Student,24.0,male,Engineering and Management,True,approved,False,False,False,[],True,{'$date': '2016-08-23T01:22:37.291Z'},True
{'$oid': '57bbad2c6ad8843e3226fbed'},University of Waterloo,M,True,False,Sophomore,19.0,male,Computer Science/Business Administration,True,approved,False,False,False,[],False,{'$date': '2016-08-23T01:55:56.343Z'},True
{'$oid': '57bbc4c66ad8843e3226fbf1'},Princeton University,L,True,True,Freshman,18.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-23T03:36:38.597Z'},True
{'$oid': '57bbd15b1425aa1134744c66'},University of Louisiana at Monroe,M,True,True,Freshman,21.0,female,computer science,True,approved,True,True,False,[],False,{'$date': '2016-08-23T04:30:19.410Z'},True
{'$oid': '57bc716bd0566e8e372760c4'},University of Akron Main Campus,S,True,True,Junior,24.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-08-23T15:53:15.581Z'},
{'$oid': '57bc7a96d0566e8e372760c8'},Kent State University,M,True,False,Junior,19.0,male,Computer Science,True,approved,True,True,False,['Vegetarian'],True,{'$date': '2016-08-23T16:32:22.900Z'},
{'$oid': '57bcb00918c25c0542ef470b'},University at Buffalo,M,True,False,Senior,21.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-08-23T20:20:25.769Z'},True
{'$oid': '57bcb6c218c25c0542ef4713'},United Institute of Technology,M,True,False,Senior,20.0,male,Computer Science Engineering,True,approved,True,False,False,['Other'],False,{'$date': '2016-08-23T20:49:06.053Z'},True
{'$oid': '57bcb72418c25c0542ef4715'},Pennsylvania State University-Main Campus,M,True,False,Junior,20.0,male,Software Engineering,True,approved,False,False,False,[],True,{'$date': '2016-08-23T20:50:44.005Z'},True
{'$oid': '57bcf56f18c25c0542ef471f'},The University of Akron,L,True,False,Sophomore,19.0,male,Computer Engineering,True,approved,False,True,False,[],True,{'$date': '2016-08-24T01:16:31.123Z'},
{'$oid': '57bd1b996eb3ebd649682d56'},Illinois Institute of Technology,L,True,False,Junior,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-24T03:59:21.599Z'},True
{'$oid': '57bdefa42080c5f654f941b8'},Youngstown State University,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-08-24T19:04:04.412Z'},
{'$oid': '57be1d9c2080c5f654f941bf'},University of Missouri-Kansas City,M,True,False,Graduate Student,25.0,male,Computer Networking(Electrical Engineering),True,approved,False,False,False,[],False,{'$date': '2016-08-24T22:20:12.231Z'},True
{'$oid': '57be4a619b8cc7a75c1cef44'},University of Illinois at Urbana-Champaign,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,['Gluten Free'],False,{'$date': '2016-08-25T01:31:13.612Z'},
{'$oid': '57be4b639b8cc7a75c1cef48'},University of Illinois at Urbana-Champaign,S,True,True,Sophomore,19.0,male,Computer Engineering,True,approved,False,False,False,[],False,{'$date': '2016-08-25T01:35:31.725Z'},True
{'$oid': '57be4caa9b8cc7a75c1cef4a'},Purdue University-Main Campus,M,True,True,Sophomore,19.0,male,aerospace engineering,True,approved,False,False,False,[],False,{'$date': '2016-08-25T01:40:58.474Z'},True
{'$oid': '57be59509b8cc7a75c1cef4e'},Messiah College,M,True,True,Junior,21.0,male,Computer Engineering,True,approved,True,False,False,[],True,{'$date': '2016-08-25T02:34:56.882Z'},True
{'$oid': '57be5b4c9b8cc7a75c1cef54'},Messiah College,M,True,False,Senior,21.0,male,Computer and Information Science,True,approved,True,False,False,[],True,{'$date': '2016-08-25T02:43:24.241Z'},
{'$oid': '57be5b569b8cc7a75c1cef56'},Messiah College,S,True,True,Junior,20.0,male,Computer and Information Science,True,approved,True,False,False,[],True,{'$date': '2016-08-25T02:43:34.042Z'},True
{'$oid': '57be5e73e25171395f0c6695'},Ohio State University-Main Campus,L,True,False,Senior,20.0,male,Computer Science and Engineering,True,approved,True,True,False,['Vegetarian'],True,{'$date': '2016-08-25T02:56:51.814Z'},True
{'$oid': '57bf65a1fe456c0073903a80'},Rutgers University-Newark,S,True,False,Junior,20.0,male,Computer Science,True,approved,False,True,False,[],False,{'$date': '2016-08-25T21:39:45.678Z'},True
{'$oid': '57bf9fa4fe456c0073903a84'},Ohio State University-Main Campus,S,True,False,Junior,21.0,female,Computer Information Science,True,approved,True,False,False,['Vegetarian'],True,{'$date': '2016-08-26T01:47:16.726Z'},True
{'$oid': '57c0650f848ab840070a49b4'},Ohio State University-Main Campus,L,True,False,Senior,21.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-08-26T15:49:35.130Z'},
{'$oid': '57c0814cc45928970ab298f3'},University of Southern California,S,True,False,Graduate Student,25.0,female,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-26T17:50:04.756Z'},True
{'$oid': '57c12dea2ada444d1039be3d'},Case Western Reserve,M,True,True,Sophomore,19.0,male,Biomedical Engineering,True,approved,False,True,False,[],True,{'$date': '2016-08-27T06:06:34.528Z'},True
{'$oid': '57c20f062ada444d1039be41'},Ohio State University-Main Campus,M,True,False,Sophomore,19.0,female,Computer science and engineering,True,approved,True,False,False,[],True,{'$date': '2016-08-27T22:07:02.505Z'},False
{'$oid': '57c261a42ada444d1039be45'},Case Western Reserve University,M,True,False,Senior,22.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-08-28T03:59:32.323Z'},True
{'$oid': '57c30269373565c22b2cd266'},University of Michigan-Ann Arbor,S,True,False,Junior,21.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-28T15:25:29.189Z'},True
{'$oid': '57c305e56d1f84cd3875f8fd'},Kent State University at Kent,L,True,True,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-08-28T15:40:21.926Z'},
{'$oid': '57c30aea6d1f84cd3875f901'},Purdue University-Main Campus,M,True,True,Sophomore,20.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-28T16:01:46.326Z'},True
{'$oid': '57c32c2d6d1f84cd3875f905'},Kent State University at Kent,M,True,True,Sophomore,19.0,male,Computer Science,True,approved,True,True,False,[],True,{'$date': '2016-08-28T18:23:41.525Z'},False
{'$oid': '57c32d896d1f84cd3875f909'},Northern Illinois University,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-28T18:29:29.670Z'},True
{'$oid': '57c349b06d1f84cd3875f90d'},Rutgers University-New Brunswick,L,True,True,Junior,19.0,male,Information Technology & Informatics,True,approved,True,False,False,[],False,{'$date': '2016-08-28T20:29:36.702Z'},True
{'$oid': '57c356f66d1f84cd3875f911'},Rochester Institute of Technology,S,True,False,Senior,22.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-28T21:26:14.667Z'},True
{'$oid': '57c363c56d1f84cd3875f915'},Blacksburg High School,L,True,False,Junior,16.0,male,Computer Science,True,approved,True,True,False,[],False,{'$date': '2016-08-28T22:20:53.587Z'},False
{'$oid': '57c371896d1f84cd3875f91a'},New York University,L,True,False,Junior,18.0,male,Applied Math/Computer Science and Neural Science,True,approved,False,False,False,[],False,{'$date': '2016-08-28T23:19:37.448Z'},True
{'$oid': '57c3ba366d1f84cd3875f91e'},Pennsylvania State University-Main Campus,M,True,False,Sophomore,20.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-29T04:29:42.248Z'},True
{'$oid': '57c428e26d1f84cd3875f922'},Oakland University,M,True,False,Senior,21.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-29T12:21:54.874Z'},True
{'$oid': '57c4508e6d1f84cd3875f926'},SUNY College at Plattsburgh,L,True,False,Freshman,19.0,male,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-29T15:11:10.683Z'},True
{'$oid': '57c467bc6d1f84cd3875f92c'},Kent State University at Kent,S,True,True,Senior,21.0,male,Computer Engineering,True,approved,True,False,False,[],False,{'$date': '2016-08-29T16:50:04.025Z'},
{'$oid': '57c46bfe6d1f84cd3875f930'},University of Cincinnati-Main Campus,S,True,True,Graduate Student,23.0,female,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-08-29T17:08:14.323Z'},True
{'$oid': '57c4bff1c3e9f37a4bbc64ec'},The Ohio State University,S,True,False,Junior,20.0,male,Computer Science and Engineering,True,approved,True,True,False,[],False,{'$date': '2016-08-29T23:06:25.481Z'},
{'$oid': '57c4c114c3e9f37a4bbc64ee'},Roger Williams University,L,True,True,Senior,24.0,male,Computer Science,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-08-29T23:11:16.957Z'},True
{'$oid': '57c4c724c3e9f37a4bbc64f4'},Ohio State University-Main Campus,M,True,True,Sophomore,19.0,male,Computer Science and Engineering,True,approved,True,True,False,[],False,{'$date': '2016-08-29T23:37:08.981Z'},
{'$oid': '57c4c7d5c3e9f37a4bbc64f6'},Ohio State University-Main Campus,M,True,True,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,['Other'],False,{'$date': '2016-08-29T23:40:05.569Z'},False
{'$oid': '57c4c9e8c3e9f37a4bbc64fa'},Ohio State University-Main Campus,M,True,False,Sophomore,19.0,male,Computer Science & Engineering,True,approved,True,True,False,[],False,{'$date': '2016-08-29T23:48:56.174Z'},False
{'$oid': '57c4cfa4c3e9f37a4bbc64fe'},Ohio State University-Main Campus,S,True,False,Sophomore,19.0,female,Computer Science and Engineering,True,approved,True,True,False,[],False,{'$date': '2016-08-30T00:13:24.957Z'},
{'$oid': '57c4e71ac3e9f37a4bbc6502'},Ohio State University-Main Campus,S,True,False,Senior,21.0,female,Computer Science & Engineering,True,approved,True,False,False,[],False,{'$date': '2016-08-30T01:53:30.645Z'},
{'$oid': '57c4ed4ec3e9f37a4bbc6508'},Case Western Reserve University,S,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-08-30T02:19:58.488Z'},True
{'$oid': '57c4fa5cc3e9f37a4bbc650c'},Wilcox High School,S,True,False,High School,17.0,female,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-30T03:15:40.316Z'},True
{'$oid': '57c50047c3e9f37a4bbc6512'},Indiana University-Bloomington,S,True,False,Graduate Student,24.0,male,Computer Science,True,approved,False,False,False,['Vegan'],False,{'$date': '2016-08-30T03:40:55.356Z'},True
{'$oid': '57c50589c3e9f37a4bbc6516'},University of Cincinnati-Main Campus,S,True,True,Junior,20.0,female,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-30T04:03:21.610Z'},True
{'$oid': '57c51229c3e9f37a4bbc651a'},Texas A & M University-College Station,XL,True,False,Sophomore,21.0,male,Computer Science,True,approved,False,False,False,"['Other', 'Vegetarian']",False,{'$date': '2016-08-30T04:57:13.292Z'},True
{'$oid': '57c5a581c3e9f37a4bbc651e'},Ohio State University-Main Campus,M,True,False,Senior,21.0,male,Computer Science,True,approved,True,False,False,[],True,{'$date': '2016-08-30T15:25:53.935Z'},True
{'$oid': '57c5d1e5c3e9f37a4bbc6522'},University of Cincinnati-Main Campus,L,True,False,Graduate Student,22.0,male,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-30T18:35:17.894Z'},True
{'$oid': '57c5ed9fc3e9f37a4bbc6526'},University of California-Davis,M,True,False,Senior,21.0,female,Computer Science,True,approved,True,False,False,[],False,{'$date': '2016-08-30T20:33:35.420Z'},True
{'$oid': '57c5f867c3e9f37a4bbc652a'},Rice University,M,True,False,Senior,22.0,other,Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-30T21:19:35.734Z'},True
{'$oid': '57c61231c3e9f37a4bbc6530'},Kent State University at Kent,L,True,True,Freshman,26.0,female,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-08-30T23:09:37.823Z'},False
{'$oid': '57c612bac3e9f37a4bbc6532'},Kent State University at Kent,L,True,False,Senior,23.0,male,Computer Information Systems,True,approved,False,True,False,[],True,{'$date': '2016-08-30T23:11:54.747Z'},
{'$oid': '57c61370c3e9f37a4bbc6536'},Kent State University at Kent,XL,True,True,Sophomore,21.0,male,Undecided,True,approved,False,True,False,[],True,{'$date': '2016-08-30T23:14:56.473Z'},
{'$oid': '57c61447c3e9f37a4bbc653a'},Purdue University-Main Campus,S,True,True,Senior,22.0,female,Applied Mathematics / Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-30T23:18:31.532Z'},
{'$oid': '57c61589c3e9f37a4bbc653e'},Purdue University-Main Campus,S,True,True,Senior,22.0,female,Applied Mathematics / Computer Science,True,approved,False,False,False,[],False,{'$date': '2016-08-30T23:23:53.955Z'},True
{'$oid': '57c61996c3e9f37a4bbc6542'},Kent State University at Kent,L,True,True,Sophomore,19.0,male,Computer Science,True,approved,False,True,False,['Gluten Free'],True,{'$date': '2016-08-30T23:41:10.828Z'},False
{'$oid': '57c61a17c3e9f37a4bbc6550'},Kent State University at Kent,L,True,True,Freshman,18.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-08-30T23:43:19.468Z'},
{'$oid': '57c61a41c3e9f37a4bbc6552'},Kent State University,L,True,True,Freshman,19.0,male,Digital Sciences and Cyber Security,True,approved,False,False,False,[],True,{'$date': '2016-08-30T23:44:01.550Z'},
{'$oid': '57c61a58c3e9f37a4bbc6554'},Kent State University at Kent,S,True,False,Junior,19.0,female,Biotechnology,True,approved,False,True,False,[],True,{'$date': '2016-08-30T23:44:24.388Z'},
{'$oid': '57c62313c3e9f37a4bbc655c'},Kent State University at Kent,M,True,False,Graduate Student,27.0,male,CS,True,approved,False,True,False,[],True,{'$date': '2016-08-31T00:21:39.402Z'},
{'$oid': '57c62941c3e9f37a4bbc6562'},Case Western Reserve University,M,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-08-31T00:48:01.169Z'},True
{'$oid': '57c6295ec3e9f37a4bbc6564'},Case Western Reserve University,S,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,[],True,{'$date': '2016-08-31T00:48:30.621Z'},True
{'$oid': '57c62b1ac3e9f37a4bbc6568'},Case Western Reserve University,M,True,False,Sophomore,19.0,male,mechanical engineering,True,approved,True,False,False,[],True,{'$date': '2016-08-31T00:55:54.376Z'},
{'$oid': '57c64802c3e9f37a4bbc656c'},Cornell University,L,True,False,Graduate Student,20.0,female,Computer Science,True,approved,True,True,False,['Vegetarian'],False,{'$date': '2016-08-31T02:59:14.690Z'},True
{'$oid': '57c65165c3e9f37a4bbc6570'},University of Waterloo,L,True,False,Sophomore,19.0,male,Software Engineering,True,approved,True,False,False,[],False,{'$date': '2016-08-31T03:39:17.339Z'},True
{'$oid': '57c673c6c3e9f37a4bbc6575'},Pennsylvania State University-Main Campus,L,True,False,Sophomore,19.0,male,Computer Science,True,approved,False,False,False,['Vegetarian'],False,{'$date': '2016-08-31T06:05:58.854Z'},True
{'$oid': '57c6a142c3e9f37a4bbc6579'},Amity university,M,True,False,Senior,22.0,male,Robotics,True,approved,False,False,False,[],False,{'$date': '2016-08-31T09:20:02.383Z'},True
{'$oid': '57c6cfec4b7cb9dc73a081b7'},Kent State University at Kent,M,True,True,Sophomore,20.0,male,Computer Information Systems,True,approved,False,False,False,[],True,{'$date': '2016-08-31T12:39:08.151Z'},True
{'$oid': '57c6fc3f4b7cb9dc73a081c5'},Trumbull Career Technical Center,M,True,True,High School,17.0,male,Web Design & App Development,True,approved,False,True,False,[],True,{'$date': '2016-08-31T15:48:15.288Z'},False
{'$oid': '57c6fcc84b7cb9dc73a081cb'},Carleton University,M,True,False,Senior,20.0,male,Software Engineering,True,approved,True,False,False,['Vegetarian'],False,{'$date': '2016-08-31T15:50:32.132Z'},True
{'$oid': '57c707154b7cb9dc73a081cf'},Youngstown state university,XL,True,False,Sophomore,24.0,female,Psychology,True,approved,False,False,False,[],True,{'$date': '2016-08-31T16:34:29.989Z'},
{'$oid': '57c70d164b7cb9dc73a081d5'},Youngstown State University,L,True,False,Junior,20.0,male,Computer Science,True,approved,False,True,False,[],True,{'$date': '2016-08-31T17:00:06.901Z'},False
{'$oid': '57c70d334b7cb9dc73a081d7'},Kent State University at Kent,M,True,False,Sophomore,19.0,female,Digital Sciences,True,approved,True,True,False,[],True,{'$date': '2016-08-31T17:00:35.689Z'},
{'$oid': '57c71bbd4b7cb9dc73a081dd'},Youngstown State University,L,True,False,Senior,21.0,male,Computer Science and Electrical Engineering,True,approved,True,True,False,[],True,{'$date': '2016-08-31T18:02:37.807Z'},True
